YEAR,STATE,HFR,HFR_se,universl,permit,Fem_FS_S,Male_FS_S,cause_of_death,cod_code,DEATHS,POPULATION,Crude Rate
2011.0,ID,0.47,0.03,0.0,0.0,0.27,0.68,Assault by other and unspecified firearm discharge,X95,13.0,1584985.0,Unreliable
2012.0,ID,0.55,0.03,0.0,0.0,0.31,0.67,Intentional self-harm by handgun discharge,X72,80.0,1595728.0,5
2012.0,ID,0.55,0.03,0.0,0.0,0.31,0.67,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,27.0,1595728.0,1.7
2012.0,ID,0.55,0.03,0.0,0.0,0.31,0.67,Intentional self-harm by other and unspecified firearm discharge,X74,69.0,1595728.0,4.3
2012.0,ID,0.55,0.03,0.0,0.0,0.31,0.67,Assault by other and unspecified firearm discharge,X95,14.0,1595728.0,Unreliable
2013.0,ID,0.54,0.03,0.0,0.0,0.45,0.7,Intentional self-harm by handgun discharge,X72,96.0,1612136.0,6
2013.0,ID,0.54,0.03,0.0,0.0,0.45,0.7,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,39.0,1612136.0,2.4
2013.0,ID,0.54,0.03,0.0,0.0,0.45,0.7,Intentional self-harm by other and unspecified firearm discharge,X74,65.0,1612136.0,4
2014.0,ID,0.53,0.04,0.0,0.0,0.36,0.64,Intentional self-harm by handgun discharge,X72,88.0,1634464.0,5.4
2014.0,ID,0.53,0.04,0.0,0.0,0.36,0.64,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,42.0,1634464.0,2.6
2014.0,ID,0.53,0.04,0.0,0.0,0.36,0.64,Intentional self-harm by other and unspecified firearm discharge,X74,52.0,1634464.0,3.2
2014.0,ID,0.53,0.04,0.0,0.0,0.36,0.64,Assault by other and unspecified firearm discharge,X95,13.0,1634464.0,Unreliable
2015.0,ID,0.51,0.03,0.0,0.0,0.38,0.66,Intentional self-harm by handgun discharge,X72,93.0,1654930.0,5.6
2015.0,ID,0.51,0.03,0.0,0.0,0.38,0.66,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,42.0,1654930.0,2.5
2015.0,ID,0.51,0.03,0.0,0.0,0.38,0.66,Intentional self-harm by other and unspecified firearm discharge,X74,80.0,1654930.0,4.8
2015.0,ID,0.51,0.03,0.0,0.0,0.38,0.66,Assault by other and unspecified firearm discharge,X95,14.0,1654930.0,Unreliable
2016.0,ID,0.58,0.03,0.0,0.0,0.44,0.67,Intentional self-harm by handgun discharge,X72,103.0,1683140.0,6.1
2016.0,ID,0.58,0.03,0.0,0.0,0.44,0.67,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,37.0,1683140.0,2.2
2016.0,ID,0.58,0.03,0.0,0.0,0.44,0.67,Intentional self-harm by other and unspecified firearm discharge,X74,75.0,1683140.0,4.5
1999.0,IL,0.28,0.04,0.0,1.0,0.24,0.53,Discharge from other and unspecified firearms,W34,12.0,12359020.0,Unreliable
1999.0,IL,0.28,0.04,0.0,1.0,0.24,0.53,Intentional self-harm by handgun discharge,X72,89.0,12359020.0,0.7
1999.0,IL,0.28,0.04,0.0,1.0,0.24,0.53,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,76.0,12359020.0,0.6
1999.0,IL,0.28,0.04,0.0,1.0,0.24,0.53,Intentional self-harm by other and unspecified firearm discharge,X74,316.0,12359020.0,2.6
1999.0,IL,0.28,0.04,0.0,1.0,0.24,0.53,Assault by handgun discharge,X93,38.0,12359020.0,0.3
1999.0,IL,0.28,0.04,0.0,1.0,0.24,0.53,"Assault by rifle, shotgun and larger firearm discharge",X94,11.0,12359020.0,Unreliable
1999.0,IL,0.28,0.04,0.0,1.0,0.24,0.53,Assault by other and unspecified firearm discharge,X95,640.0,12359020.0,5.2
2000.0,IL,0.29,0.03,0.0,1.0,0.25,0.47,Intentional self-harm by handgun discharge,X72,77.0,12419293.0,0.6
2000.0,IL,0.29,0.03,0.0,1.0,0.25,0.47,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,64.0,12419293.0,0.5
2000.0,IL,0.29,0.03,0.0,1.0,0.25,0.47,Intentional self-harm by other and unspecified firearm discharge,X74,290.0,12419293.0,2.3
2000.0,IL,0.29,0.03,0.0,1.0,0.25,0.47,Assault by handgun discharge,X93,36.0,12419293.0,0.3
2000.0,IL,0.29,0.03,0.0,1.0,0.25,0.47,"Assault by rifle, shotgun and larger firearm discharge",X94,15.0,12419293.0,Unreliable
2000.0,IL,0.29,0.03,0.0,1.0,0.25,0.47,Assault by other and unspecified firearm discharge,X95,623.0,12419293.0,5
2001.0,IL,0.22,0.02,0.0,1.0,0.27,0.48,Discharge from other and unspecified firearms,W34,13.0,12488445.0,Unreliable
2001.0,IL,0.22,0.02,0.0,1.0,0.27,0.48,Intentional self-harm by handgun discharge,X72,87.0,12488445.0,0.7
2001.0,IL,0.22,0.02,0.0,1.0,0.27,0.48,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,61.0,12488445.0,0.5
2001.0,IL,0.22,0.02,0.0,1.0,0.27,0.48,Intentional self-harm by other and unspecified firearm discharge,X74,357.0,12488445.0,2.9
2001.0,IL,0.22,0.02,0.0,1.0,0.27,0.48,Assault by handgun discharge,X93,28.0,12488445.0,0.2
2001.0,IL,0.22,0.02,0.0,1.0,0.27,0.48,"Assault by rifle, shotgun and larger firearm discharge",X94,24.0,12488445.0,0.2
2001.0,IL,0.22,0.02,0.0,1.0,0.27,0.48,Assault by other and unspecified firearm discharge,X95,695.0,12488445.0,5.6
2002.0,IL,0.23,0.02,0.0,1.0,0.19,0.46,Discharge from other and unspecified firearms,W34,14.0,12525556.0,Unreliable
2002.0,IL,0.23,0.02,0.0,1.0,0.19,0.46,Intentional self-harm by handgun discharge,X72,66.0,12525556.0,0.5
2002.0,IL,0.23,0.02,0.0,1.0,0.19,0.46,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,66.0,12525556.0,0.5
2002.0,IL,0.23,0.02,0.0,1.0,0.19,0.46,Intentional self-harm by other and unspecified firearm discharge,X74,334.0,12525556.0,2.7
2002.0,IL,0.23,0.02,0.0,1.0,0.19,0.46,Assault by handgun discharge,X93,30.0,12525556.0,0.2
2002.0,IL,0.23,0.02,0.0,1.0,0.19,0.46,"Assault by rifle, shotgun and larger firearm discharge",X94,31.0,12525556.0,0.2
2002.0,IL,0.23,0.02,0.0,1.0,0.19,0.46,Assault by other and unspecified firearm discharge,X95,667.0,12525556.0,5.3
2002.0,IL,0.23,0.02,0.0,1.0,0.19,0.46,"Other and unspecified firearm discharge, undetermined intent",Y24,11.0,12525556.0,Unreliable
2003.0,IL,0.22,0.03,0.0,1.0,0.16,0.45,Discharge from other and unspecified firearms,W34,20.0,12556006.0,0.2
2003.0,IL,0.22,0.03,0.0,1.0,0.16,0.45,Intentional self-harm by handgun discharge,X72,58.0,12556006.0,0.5
2003.0,IL,0.22,0.03,0.0,1.0,0.16,0.45,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,41.0,12556006.0,0.3
2003.0,IL,0.22,0.03,0.0,1.0,0.16,0.45,Intentional self-harm by other and unspecified firearm discharge,X74,305.0,12556006.0,2.4
2003.0,IL,0.22,0.03,0.0,1.0,0.16,0.45,Assault by handgun discharge,X93,27.0,12556006.0,0.2
2003.0,IL,0.22,0.03,0.0,1.0,0.16,0.45,"Assault by rifle, shotgun and larger firearm discharge",X94,17.0,12556006.0,Unreliable
2003.0,IL,0.22,0.03,0.0,1.0,0.16,0.45,Assault by other and unspecified firearm discharge,X95,652.0,12556006.0,5.2
2003.0,IL,0.22,0.03,0.0,1.0,0.16,0.45,"Other and unspecified firearm discharge, undetermined intent",Y24,12.0,12556006.0,Unreliable
2004.0,IL,0.23,0.02,0.0,1.0,0.24,0.41,Discharge from other and unspecified firearms,W34,12.0,12589773.0,Unreliable
2004.0,IL,0.23,0.02,0.0,1.0,0.24,0.41,Intentional self-harm by handgun discharge,X72,57.0,12589773.0,0.5
2004.0,IL,0.23,0.02,0.0,1.0,0.24,0.41,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,47.0,12589773.0,0.4
2004.0,IL,0.23,0.02,0.0,1.0,0.24,0.41,Intentional self-harm by other and unspecified firearm discharge,X74,283.0,12589773.0,2.2
2004.0,IL,0.23,0.02,0.0,1.0,0.24,0.41,Assault by handgun discharge,X93,17.0,12589773.0,Unreliable
2004.0,IL,0.23,0.02,0.0,1.0,0.24,0.41,"Assault by rifle, shotgun and larger firearm discharge",X94,12.0,12589773.0,Unreliable
2004.0,IL,0.23,0.02,0.0,1.0,0.24,0.41,Assault by other and unspecified firearm discharge,X95,544.0,12589773.0,4.3
2005.0,IL,0.23,0.04,0.0,1.0,0.22,0.43,Discharge from other and unspecified firearms,W34,18.0,12609903.0,Unreliable
2005.0,IL,0.23,0.04,0.0,1.0,0.22,0.43,Intentional self-harm by handgun discharge,X72,58.0,12609903.0,0.5
2005.0,IL,0.23,0.04,0.0,1.0,0.22,0.43,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,61.0,12609903.0,0.5
2005.0,IL,0.23,0.04,0.0,1.0,0.22,0.43,Intentional self-harm by other and unspecified firearm discharge,X74,305.0,12609903.0,2.4
2005.0,IL,0.23,0.04,0.0,1.0,0.22,0.43,"Assault by rifle, shotgun and larger firearm discharge",X94,20.0,12609903.0,0.2
2005.0,IL,0.23,0.04,0.0,1.0,0.22,0.43,Assault by other and unspecified firearm discharge,X95,540.0,12609903.0,4.3
2006.0,IL,0.24,0.04,0.0,1.0,0.2,0.41,Discharge from other and unspecified firearms,W34,19.0,12643955.0,Unreliable
2006.0,IL,0.24,0.04,0.0,1.0,0.2,0.41,Intentional self-harm by handgun discharge,X72,50.0,12643955.0,0.4
2006.0,IL,0.24,0.04,0.0,1.0,0.2,0.41,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,45.0,12643955.0,0.4
2006.0,IL,0.24,0.04,0.0,1.0,0.2,0.41,Intentional self-harm by other and unspecified firearm discharge,X74,277.0,12643955.0,2.2
2006.0,IL,0.24,0.04,0.0,1.0,0.2,0.41,"Assault by rifle, shotgun and larger firearm discharge",X94,16.0,12643955.0,Unreliable
2006.0,IL,0.24,0.04,0.0,1.0,0.2,0.41,Assault by other and unspecified firearm discharge,X95,602.0,12643955.0,4.8
2007.0,IL,0.22,0.03,0.0,1.0,0.18,0.43,Discharge from other and unspecified firearms,W34,16.0,12695866.0,Unreliable
2007.0,IL,0.22,0.03,0.0,1.0,0.18,0.43,Intentional self-harm by handgun discharge,X72,54.0,12695866.0,0.4
2007.0,IL,0.22,0.03,0.0,1.0,0.18,0.43,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,60.0,12695866.0,0.5
2007.0,IL,0.22,0.03,0.0,1.0,0.18,0.43,Intentional self-harm by other and unspecified firearm discharge,X74,309.0,12695866.0,2.4
2007.0,IL,0.22,0.03,0.0,1.0,0.18,0.43,"Assault by rifle, shotgun and larger firearm discharge",X94,17.0,12695866.0,Unreliable
2007.0,IL,0.22,0.03,0.0,1.0,0.18,0.43,Assault by other and unspecified firearm discharge,X95,550.0,12695866.0,4.3
2008.0,IL,0.2,0.04,0.0,1.0,0.13,0.42,Discharge from other and unspecified firearms,W34,10.0,12747038.0,Unreliable
2008.0,IL,0.2,0.04,0.0,1.0,0.13,0.42,Intentional self-harm by handgun discharge,X72,50.0,12747038.0,0.4
2008.0,IL,0.2,0.04,0.0,1.0,0.13,0.42,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,63.0,12747038.0,0.5
2008.0,IL,0.2,0.04,0.0,1.0,0.13,0.42,Intentional self-harm by other and unspecified firearm discharge,X74,325.0,12747038.0,2.5
2008.0,IL,0.2,0.04,0.0,1.0,0.13,0.42,Assault by other and unspecified firearm discharge,X95,617.0,12747038.0,4.8
2008.0,IL,0.2,0.04,0.0,1.0,0.13,0.42,Legal intervention involving firearm discharge,Y35.0,11.0,12747038.0,Unreliable
2009.0,IL,0.24,0.03,0.0,1.0,0.15,0.4,Discharge from other and unspecified firearms,W34,14.0,12796778.0,Unreliable
2009.0,IL,0.24,0.03,0.0,1.0,0.15,0.4,Intentional self-harm by handgun discharge,X72,63.0,12796778.0,0.5
2009.0,IL,0.24,0.03,0.0,1.0,0.15,0.4,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,42.0,12796778.0,0.3
2009.0,IL,0.24,0.03,0.0,1.0,0.15,0.4,Intentional self-harm by other and unspecified firearm discharge,X74,297.0,12796778.0,2.3
2009.0,IL,0.24,0.03,0.0,1.0,0.15,0.4,"Assault by rifle, shotgun and larger firearm discharge",X94,16.0,12796778.0,Unreliable
2009.0,IL,0.24,0.03,0.0,1.0,0.15,0.4,Assault by other and unspecified firearm discharge,X95,605.0,12796778.0,4.7
2009.0,IL,0.24,0.03,0.0,1.0,0.15,0.4,Legal intervention involving firearm discharge,Y35.0,10.0,12796778.0,Unreliable
2010.0,IL,0.24,0.03,0.0,1.0,0.14,0.43,Discharge from other and unspecified firearms,W34,21.0,12830632.0,0.2
2010.0,IL,0.24,0.03,0.0,1.0,0.14,0.43,Intentional self-harm by handgun discharge,X72,41.0,12830632.0,0.3
2010.0,IL,0.24,0.03,0.0,1.0,0.14,0.43,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,47.0,12830632.0,0.4
2010.0,IL,0.24,0.03,0.0,1.0,0.14,0.43,Intentional self-harm by other and unspecified firearm discharge,X74,354.0,12830632.0,2.8
2010.0,IL,0.24,0.03,0.0,1.0,0.14,0.43,Assault by other and unspecified firearm discharge,X95,562.0,12830632.0,4.4
2010.0,IL,0.24,0.03,0.0,1.0,0.14,0.43,"Other and unspecified firearm discharge, undetermined intent",Y24,10.0,12830632.0,Unreliable
2010.0,IL,0.24,0.03,0.0,1.0,0.14,0.43,Legal intervention involving firearm discharge,Y35.0,10.0,12830632.0,Unreliable
2011.0,IL,0.24,0.03,0.0,1.0,0.15,0.43,Discharge from other and unspecified firearms,W34,18.0,12869257.0,Unreliable
2011.0,IL,0.24,0.03,0.0,1.0,0.15,0.43,Intentional self-harm by handgun discharge,X72,63.0,12869257.0,0.5
2011.0,IL,0.24,0.03,0.0,1.0,0.15,0.43,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,48.0,12869257.0,0.4
2011.0,IL,0.24,0.03,0.0,1.0,0.15,0.43,Intentional self-harm by other and unspecified firearm discharge,X74,350.0,12869257.0,2.7
2011.0,IL,0.24,0.03,0.0,1.0,0.15,0.43,"Assault by rifle, shotgun and larger firearm discharge",X94,16.0,12869257.0,Unreliable
2011.0,IL,0.24,0.03,0.0,1.0,0.15,0.43,Assault by other and unspecified firearm discharge,X95,587.0,12869257.0,4.6
2011.0,IL,0.24,0.03,0.0,1.0,0.15,0.43,Legal intervention involving firearm discharge,Y35.0,17.0,12869257.0,Unreliable
2012.0,IL,0.27,0.03,0.0,1.0,0.2,0.42,Discharge from other and unspecified firearms,W34,14.0,12875255.0,Unreliable
2012.0,IL,0.27,0.03,0.0,1.0,0.2,0.42,Intentional self-harm by handgun discharge,X72,69.0,12875255.0,0.5
2012.0,IL,0.27,0.03,0.0,1.0,0.2,0.42,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,64.0,12875255.0,0.5
2012.0,IL,0.27,0.03,0.0,1.0,0.2,0.42,Intentional self-harm by other and unspecified firearm discharge,X74,357.0,12875255.0,2.8
2012.0,IL,0.27,0.03,0.0,1.0,0.2,0.42,Assault by other and unspecified firearm discharge,X95,634.0,12875255.0,4.9
2012.0,IL,0.27,0.03,0.0,1.0,0.2,0.42,"Other and unspecified firearm discharge, undetermined intent",Y24,10.0,12875255.0,Unreliable
2012.0,IL,0.27,0.03,0.0,1.0,0.2,0.42,Legal intervention involving firearm discharge,Y35.0,14.0,12875255.0,Unreliable
2013.0,IL,0.24,0.03,0.0,1.0,0.2,0.43,Discharge from other and unspecified firearms,W34,10.0,12882135.0,Unreliable
2013.0,IL,0.24,0.03,0.0,1.0,0.2,0.43,Intentional self-harm by handgun discharge,X72,57.0,12882135.0,0.4
2013.0,IL,0.24,0.03,0.0,1.0,0.2,0.43,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,51.0,12882135.0,0.4
2013.0,IL,0.24,0.03,0.0,1.0,0.2,0.43,Intentional self-harm by other and unspecified firearm discharge,X74,388.0,12882135.0,3
2013.0,IL,0.24,0.03,0.0,1.0,0.2,0.43,"Assault by rifle, shotgun and larger firearm discharge",X94,10.0,12882135.0,Unreliable
2013.0,IL,0.24,0.03,0.0,1.0,0.2,0.43,Assault by other and unspecified firearm discharge,X95,560.0,12882135.0,4.3
2013.0,IL,0.24,0.03,0.0,1.0,0.2,0.43,"Other and unspecified firearm discharge, undetermined intent",Y24,10.0,12882135.0,Unreliable
2013.0,IL,0.24,0.03,0.0,1.0,0.2,0.43,Legal intervention involving firearm discharge,Y35.0,16.0,12882135.0,Unreliable
2014.0,IL,0.24,0.04,0.0,1.0,0.18,0.43,Intentional self-harm by handgun discharge,X72,39.0,12880580.0,0.3
2014.0,IL,0.24,0.04,0.0,1.0,0.18,0.43,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,45.0,12880580.0,0.3
2014.0,IL,0.24,0.04,0.0,1.0,0.18,0.43,Intentional self-harm by other and unspecified firearm discharge,X74,449.0,12880580.0,3.5
2014.0,IL,0.24,0.04,0.0,1.0,0.18,0.43,Assault by other and unspecified firearm discharge,X95,599.0,12880580.0,4.7
2014.0,IL,0.24,0.04,0.0,1.0,0.18,0.43,"Other and unspecified firearm discharge, undetermined intent",Y24,12.0,12880580.0,Unreliable
2014.0,IL,0.24,0.04,0.0,1.0,0.18,0.43,Legal intervention involving firearm discharge,Y35.0,10.0,12880580.0,Unreliable
2015.0,IL,0.24,0.03,0.0,1.0,0.19,0.41,Discharge from other and unspecified firearms,W34,13.0,12859995.0,Unreliable
2015.0,IL,0.24,0.03,0.0,1.0,0.19,0.41,Intentional self-harm by handgun discharge,X72,56.0,12859995.0,0.4
2015.0,IL,0.24,0.03,0.0,1.0,0.19,0.41,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,42.0,12859995.0,0.3
2015.0,IL,0.24,0.03,0.0,1.0,0.19,0.41,Intentional self-harm by other and unspecified firearm discharge,X74,397.0,12859995.0,3.1
2015.0,IL,0.24,0.03,0.0,1.0,0.19,0.41,Assault by other and unspecified firearm discharge,X95,679.0,12859995.0,5.3
2015.0,IL,0.24,0.03,0.0,1.0,0.19,0.41,Legal intervention involving firearm discharge,Y35.0,11.0,12859995.0,Unreliable
2016.0,IL,0.23,0.03,0.0,1.0,0.15,0.42,Intentional self-harm by handgun discharge,X72,64.0,12801539.0,0.5
2016.0,IL,0.23,0.03,0.0,1.0,0.15,0.42,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,51.0,12801539.0,0.4
2016.0,IL,0.23,0.03,0.0,1.0,0.15,0.42,Intentional self-harm by other and unspecified firearm discharge,X74,391.0,12801539.0,3.1
2016.0,IL,0.23,0.03,0.0,1.0,0.15,0.42,Assault by other and unspecified firearm discharge,X95,931.0,12801539.0,7.3
2016.0,IL,0.23,0.03,0.0,1.0,0.15,0.42,"Other and unspecified firearm discharge, undetermined intent",Y24,12.0,12801539.0,Unreliable
2016.0,IL,0.23,0.03,0.0,1.0,0.15,0.42,Legal intervention involving firearm discharge,Y35.0,16.0,12801539.0,Unreliable
1999.0,IN,0.4,0.04,0.0,0.0,0.34,0.64,Discharge from other and unspecified firearms,W34,20.0,6044969.0,0.3
1999.0,IN,0.4,0.04,0.0,0.0,0.34,0.64,Intentional self-harm by handgun discharge,X72,71.0,6044969.0,1.2
1999.0,IN,0.4,0.04,0.0,0.0,0.34,0.64,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,37.0,6044969.0,0.6
1999.0,IN,0.4,0.04,0.0,0.0,0.34,0.64,Intentional self-harm by other and unspecified firearm discharge,X74,260.0,6044969.0,4.3
1999.0,IN,0.4,0.04,0.0,0.0,0.34,0.64,Assault by handgun discharge,X93,14.0,6044969.0,Unreliable
1999.0,IN,0.4,0.04,0.0,0.0,0.34,0.64,"Assault by rifle, shotgun and larger firearm discharge",X94,14.0,6044969.0,Unreliable
1999.0,IN,0.4,0.04,0.0,0.0,0.34,0.64,Assault by other and unspecified firearm discharge,X95,243.0,6044969.0,4
2000.0,IN,0.44,0.03,0.0,0.0,0.42,0.64,Discharge from other and unspecified firearms,W34,18.0,6080485.0,Unreliable
2000.0,IN,0.44,0.03,0.0,0.0,0.42,0.64,Intentional self-harm by handgun discharge,X72,60.0,6080485.0,1
2000.0,IN,0.44,0.03,0.0,0.0,0.42,0.64,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,51.0,6080485.0,0.8
2000.0,IN,0.44,0.03,0.0,0.0,0.42,0.64,Intentional self-harm by other and unspecified firearm discharge,X74,300.0,6080485.0,4.9
2000.0,IN,0.44,0.03,0.0,0.0,0.42,0.64,Assault by handgun discharge,X93,16.0,6080485.0,Unreliable
2000.0,IN,0.44,0.03,0.0,0.0,0.42,0.64,"Assault by rifle, shotgun and larger firearm discharge",X94,11.0,6080485.0,Unreliable
2000.0,IN,0.44,0.03,0.0,0.0,0.42,0.64,Assault by other and unspecified firearm discharge,X95,191.0,6080485.0,3.1
2001.0,IN,0.39,0.02,0.0,0.0,0.44,0.61,Discharge from other and unspecified firearms,W34,19.0,6127760.0,Unreliable
2001.0,IN,0.39,0.02,0.0,0.0,0.44,0.61,Intentional self-harm by handgun discharge,X72,38.0,6127760.0,0.6
2001.0,IN,0.39,0.02,0.0,0.0,0.44,0.61,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,41.0,6127760.0,0.7
2001.0,IN,0.39,0.02,0.0,0.0,0.44,0.61,Intentional self-harm by other and unspecified firearm discharge,X74,332.0,6127760.0,5.4
2001.0,IN,0.39,0.02,0.0,0.0,0.44,0.61,"Assault by rifle, shotgun and larger firearm discharge",X94,23.0,6127760.0,0.4
2001.0,IN,0.39,0.02,0.0,0.0,0.44,0.61,Assault by other and unspecified firearm discharge,X95,261.0,6127760.0,4.3
2002.0,IN,0.41,0.02,0.0,0.0,0.44,0.64,Discharge from other and unspecified firearms,W34,13.0,6155967.0,Unreliable
2002.0,IN,0.41,0.02,0.0,0.0,0.44,0.64,Intentional self-harm by handgun discharge,X72,57.0,6155967.0,0.9
2002.0,IN,0.41,0.02,0.0,0.0,0.44,0.64,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,45.0,6155967.0,0.7
2002.0,IN,0.41,0.02,0.0,0.0,0.44,0.64,Intentional self-harm by other and unspecified firearm discharge,X74,346.0,6155967.0,5.6
2002.0,IN,0.41,0.02,0.0,0.0,0.44,0.64,Assault by other and unspecified firearm discharge,X95,227.0,6155967.0,3.7
2003.0,IN,0.36,0.03,0.0,0.0,0.38,0.61,Discharge from other and unspecified firearms,W34,13.0,6196638.0,Unreliable
2003.0,IN,0.36,0.03,0.0,0.0,0.38,0.61,Intentional self-harm by handgun discharge,X72,69.0,6196638.0,1.1
2003.0,IN,0.36,0.03,0.0,0.0,0.38,0.61,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,38.0,6196638.0,0.6
2003.0,IN,0.36,0.03,0.0,0.0,0.38,0.61,Intentional self-harm by other and unspecified firearm discharge,X74,311.0,6196638.0,5
2003.0,IN,0.36,0.03,0.0,0.0,0.38,0.61,Assault by other and unspecified firearm discharge,X95,234.0,6196638.0,3.8
2004.0,IN,0.39,0.02,0.0,0.0,0.32,0.6,Discharge from other and unspecified firearms,W34,11.0,6233007.0,Unreliable
2004.0,IN,0.39,0.02,0.0,0.0,0.32,0.6,Intentional self-harm by handgun discharge,X72,58.0,6233007.0,0.9
2004.0,IN,0.39,0.02,0.0,0.0,0.32,0.6,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,38.0,6233007.0,0.6
2004.0,IN,0.39,0.02,0.0,0.0,0.32,0.6,Intentional self-harm by other and unspecified firearm discharge,X74,289.0,6233007.0,4.6
2004.0,IN,0.39,0.02,0.0,0.0,0.32,0.6,"Assault by rifle, shotgun and larger firearm discharge",X94,11.0,6233007.0,Unreliable
2004.0,IN,0.39,0.02,0.0,0.0,0.32,0.6,Assault by other and unspecified firearm discharge,X95,205.0,6233007.0,3.3
2005.0,IN,0.37,0.04,0.0,0.0,0.29,0.61,Intentional self-harm by handgun discharge,X72,58.0,6278616.0,0.9
2005.0,IN,0.37,0.04,0.0,0.0,0.29,0.61,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,36.0,6278616.0,0.6
2005.0,IN,0.37,0.04,0.0,0.0,0.29,0.61,Intentional self-harm by other and unspecified firearm discharge,X74,322.0,6278616.0,5.1
2005.0,IN,0.37,0.04,0.0,0.0,0.29,0.61,Assault by handgun discharge,X93,13.0,6278616.0,Unreliable
2005.0,IN,0.37,0.04,0.0,0.0,0.29,0.61,"Assault by rifle, shotgun and larger firearm discharge",X94,10.0,6278616.0,Unreliable
2005.0,IN,0.37,0.04,0.0,0.0,0.29,0.61,Assault by other and unspecified firearm discharge,X95,234.0,6278616.0,3.7
