YEAR,STATE,HFR,HFR_se,universl,permit,Fem_FS_S,Male_FS_S,Cause of death,Cause of death Code,DEATHS,POPULATION,Crude Rate
2007.0,Colorado,0.40399999999999997,0.032,0.0,0.0,0.223463687,0.5632911389999999,Assault by handgun discharge,X93,10.0,4803868.0,Unreliable
2007.0,Colorado,0.40399999999999997,0.032,0.0,0.0,0.223463687,0.5632911389999999,Assault by other and unspecified firearm discharge,X95,74.0,4803868.0,1.5
2008.0,Colorado,0.402,0.035,0.0,0.0,0.233695652,0.555735057,Intentional self-harm by handgun discharge,X72,117.0,4889730.0,2.4
2008.0,Colorado,0.402,0.035,0.0,0.0,0.233695652,0.555735057,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,55.0,4889730.0,1.1
2008.0,Colorado,0.402,0.035,0.0,0.0,0.233695652,0.555735057,Intentional self-harm by other and unspecified firearm discharge,X74,215.0,4889730.0,4.4
2008.0,Colorado,0.402,0.035,0.0,0.0,0.233695652,0.555735057,Assault by handgun discharge,X93,12.0,4889730.0,Unreliable
2008.0,Colorado,0.402,0.035,0.0,0.0,0.233695652,0.555735057,Assault by other and unspecified firearm discharge,X95,88.0,4889730.0,1.8
2009.0,Colorado,0.41100000000000003,0.032,0.0,0.0,0.25,0.550068587,Intentional self-harm by handgun discharge,X72,156.0,4972195.0,3.1
2009.0,Colorado,0.41100000000000003,0.032,0.0,0.0,0.25,0.550068587,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,61.0,4972195.0,1.2
2009.0,Colorado,0.41100000000000003,0.032,0.0,0.0,0.25,0.550068587,Intentional self-harm by other and unspecified firearm discharge,X74,237.0,4972195.0,4.8
2009.0,Colorado,0.41100000000000003,0.032,0.0,0.0,0.25,0.550068587,Assault by handgun discharge,X93,21.0,4972195.0,0.4
2009.0,Colorado,0.41100000000000003,0.032,0.0,0.0,0.25,0.550068587,"Assault by rifle, shotgun and larger firearm discharge",X94,11.0,4972195.0,Unreliable
2009.0,Colorado,0.41100000000000003,0.032,0.0,0.0,0.25,0.550068587,Assault by other and unspecified firearm discharge,X95,76.0,4972195.0,1.5
2010.0,Colorado,0.384,0.027999999999999997,0.0,0.0,0.288557214,0.555722892,Intentional self-harm by handgun discharge,X72,141.0,5029196.0,2.8
2010.0,Colorado,0.384,0.027999999999999997,0.0,0.0,0.288557214,0.555722892,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,66.0,5029196.0,1.3
2010.0,Colorado,0.384,0.027999999999999997,0.0,0.0,0.288557214,0.555722892,Intentional self-harm by other and unspecified firearm discharge,X74,220.0,5029196.0,4.4
2010.0,Colorado,0.384,0.027999999999999997,0.0,0.0,0.288557214,0.555722892,Assault by handgun discharge,X93,16.0,5029196.0,Unreliable
2010.0,Colorado,0.384,0.027999999999999997,0.0,0.0,0.288557214,0.555722892,"Assault by rifle, shotgun and larger firearm discharge",X94,11.0,5029196.0,Unreliable
2010.0,Colorado,0.384,0.027999999999999997,0.0,0.0,0.288557214,0.555722892,Assault by other and unspecified firearm discharge,X95,70.0,5029196.0,1.4
2010.0,Colorado,0.384,0.027999999999999997,0.0,0.0,0.288557214,0.555722892,Legal intervention involving firearm discharge,Y35.0,17.0,5029196.0,Unreliable
2011.0,Colorado,0.36,0.032,0.0,0.0,0.253588517,0.553977273,Intentional self-harm by handgun discharge,X72,139.0,5116796.0,2.7
2011.0,Colorado,0.36,0.032,0.0,0.0,0.253588517,0.553977273,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,66.0,5116796.0,1.3
2011.0,Colorado,0.36,0.032,0.0,0.0,0.253588517,0.553977273,Intentional self-harm by other and unspecified firearm discharge,X74,238.0,5116796.0,4.7
2011.0,Colorado,0.36,0.032,0.0,0.0,0.253588517,0.553977273,Assault by handgun discharge,X93,14.0,5116796.0,Unreliable
2011.0,Colorado,0.36,0.032,0.0,0.0,0.253588517,0.553977273,Assault by other and unspecified firearm discharge,X95,82.0,5116796.0,1.6
2011.0,Colorado,0.36,0.032,0.0,0.0,0.253588517,0.553977273,Legal intervention involving firearm discharge,Y35.0,12.0,5116796.0,Unreliable
2012.0,Colorado,0.414,0.026000000000000002,0.0,0.0,0.26556016600000004,0.5782983970000001,Intentional self-harm by handgun discharge,X72,133.0,5187582.0,2.6
2012.0,Colorado,0.414,0.026000000000000002,0.0,0.0,0.26556016600000004,0.5782983970000001,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,80.0,5187582.0,1.5
2012.0,Colorado,0.414,0.026000000000000002,0.0,0.0,0.26556016600000004,0.5782983970000001,Intentional self-harm by other and unspecified firearm discharge,X74,320.0,5187582.0,6.2
2012.0,Colorado,0.414,0.026000000000000002,0.0,0.0,0.26556016600000004,0.5782983970000001,Assault by other and unspecified firearm discharge,X95,104.0,5187582.0,2
2013.0,Colorado,0.39399999999999996,0.032,1.0,0.0,0.25680933899999997,0.564,Intentional self-harm by handgun discharge,X72,126.0,5268367.0,2.4
2013.0,Colorado,0.39399999999999996,0.032,1.0,0.0,0.25680933899999997,0.564,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,53.0,5268367.0,1
2013.0,Colorado,0.39399999999999996,0.032,1.0,0.0,0.25680933899999997,0.564,Intentional self-harm by other and unspecified firearm discharge,X74,310.0,5268367.0,5.9
2013.0,Colorado,0.39399999999999996,0.032,1.0,0.0,0.25680933899999997,0.564,Assault by other and unspecified firearm discharge,X95,96.0,5268367.0,1.8
2014.0,Colorado,0.385,0.035,1.0,0.0,0.283333333,0.558718861,Intentional self-harm by handgun discharge,X72,139.0,5355866.0,2.6
2014.0,Colorado,0.385,0.035,1.0,0.0,0.283333333,0.558718861,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,61.0,5355866.0,1.1
2014.0,Colorado,0.385,0.035,1.0,0.0,0.283333333,0.558718861,Intentional self-harm by other and unspecified firearm discharge,X74,339.0,5355866.0,6.3
2014.0,Colorado,0.385,0.035,1.0,0.0,0.283333333,0.558718861,Assault by other and unspecified firearm discharge,X95,94.0,5355866.0,1.8
2014.0,Colorado,0.385,0.035,1.0,0.0,0.283333333,0.558718861,Legal intervention involving firearm discharge,Y35.0,10.0,5355866.0,Unreliable
2015.0,Colorado,0.369,0.032,1.0,0.0,0.286290323,0.556213018,Intentional self-harm by handgun discharge,X72,156.0,5456574.0,2.9
2015.0,Colorado,0.369,0.032,1.0,0.0,0.286290323,0.556213018,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,58.0,5456574.0,1.1
2015.0,Colorado,0.369,0.032,1.0,0.0,0.286290323,0.556213018,Intentional self-harm by other and unspecified firearm discharge,X74,327.0,5456574.0,6
2015.0,Colorado,0.369,0.032,1.0,0.0,0.286290323,0.556213018,Assault by other and unspecified firearm discharge,X95,124.0,5456574.0,2.3
2015.0,Colorado,0.369,0.032,1.0,0.0,0.286290323,0.556213018,Legal intervention involving firearm discharge,Y35.0,12.0,5456574.0,Unreliable
2016.0,Colorado,0.379,0.027999999999999997,1.0,0.0,0.33716475100000004,0.578831312,Intentional self-harm by handgun discharge,X72,174.0,5540545.0,3.1
2016.0,Colorado,0.379,0.027999999999999997,1.0,0.0,0.33716475100000004,0.578831312,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,57.0,5540545.0,1
2016.0,Colorado,0.379,0.027999999999999997,1.0,0.0,0.33716475100000004,0.578831312,Intentional self-harm by other and unspecified firearm discharge,X74,382.0,5540545.0,6.9
2016.0,Colorado,0.379,0.027999999999999997,1.0,0.0,0.33716475100000004,0.578831312,Assault by other and unspecified firearm discharge,X95,150.0,5540545.0,2.7
2016.0,Colorado,0.379,0.027999999999999997,1.0,0.0,0.33716475100000004,0.578831312,Legal intervention involving firearm discharge,Y35.0,19.0,5540545.0,Unreliable
1999.0,Connecticut,0.198,0.036000000000000004,1.0,1.0,0.070175439,0.493087558,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,18.0,3386401.0,Unreliable
1999.0,Connecticut,0.198,0.036000000000000004,1.0,1.0,0.070175439,0.493087558,Intentional self-harm by other and unspecified firearm discharge,X74,92.0,3386401.0,2.7
1999.0,Connecticut,0.198,0.036000000000000004,1.0,1.0,0.070175439,0.493087558,Assault by other and unspecified firearm discharge,X95,80.0,3386401.0,2.4
2000.0,Connecticut,0.20199999999999999,0.026000000000000002,1.0,1.0,0.131147541,0.432098765,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,11.0,3405565.0,Unreliable
2000.0,Connecticut,0.20199999999999999,0.026000000000000002,1.0,1.0,0.131147541,0.432098765,Intentional self-harm by other and unspecified firearm discharge,X74,100.0,3405565.0,2.9
2000.0,Connecticut,0.20199999999999999,0.026000000000000002,1.0,1.0,0.131147541,0.432098765,Assault by other and unspecified firearm discharge,X95,59.0,3405565.0,1.7
2001.0,Connecticut,0.18899999999999997,0.021,1.0,1.0,0.096153846,0.47619047600000003,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,23.0,3432835.0,0.7
2001.0,Connecticut,0.18899999999999997,0.021,1.0,1.0,0.096153846,0.47619047600000003,Intentional self-harm by other and unspecified firearm discharge,X74,90.0,3432835.0,2.6
2001.0,Connecticut,0.18899999999999997,0.021,1.0,1.0,0.096153846,0.47619047600000003,Assault by other and unspecified firearm discharge,X95,71.0,3432835.0,2.1
2002.0,Connecticut,0.193,0.02,1.0,1.0,0.074074074,0.393203883,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,15.0,3458749.0,Unreliable
2002.0,Connecticut,0.193,0.02,1.0,1.0,0.074074074,0.393203883,Intentional self-harm by other and unspecified firearm discharge,X74,70.0,3458749.0,2
2002.0,Connecticut,0.193,0.02,1.0,1.0,0.074074074,0.393203883,Assault by other and unspecified firearm discharge,X95,53.0,3458749.0,1.5
2003.0,Connecticut,0.179,0.032,1.0,1.0,0.166666667,0.37864077700000004,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,10.0,3484336.0,Unreliable
2003.0,Connecticut,0.179,0.032,1.0,1.0,0.166666667,0.37864077700000004,Intentional self-harm by other and unspecified firearm discharge,X74,77.0,3484336.0,2.2
2003.0,Connecticut,0.179,0.032,1.0,1.0,0.166666667,0.37864077700000004,Assault by other and unspecified firearm discharge,X95,54.0,3484336.0,1.5
2004.0,Connecticut,0.166,0.018000000000000002,1.0,1.0,0.15625,0.41304347799999996,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,16.0,3496094.0,Unreliable
2004.0,Connecticut,0.166,0.018000000000000002,1.0,1.0,0.15625,0.41304347799999996,Intentional self-harm by other and unspecified firearm discharge,X74,89.0,3496094.0,2.5
2004.0,Connecticut,0.166,0.018000000000000002,1.0,1.0,0.15625,0.41304347799999996,Assault by other and unspecified firearm discharge,X95,62.0,3496094.0,1.8
2005.0,Connecticut,0.20199999999999999,0.044000000000000004,1.0,1.0,0.140625,0.445887446,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,22.0,3506956.0,0.6
2005.0,Connecticut,0.20199999999999999,0.044000000000000004,1.0,1.0,0.140625,0.445887446,Intentional self-harm by other and unspecified firearm discharge,X74,90.0,3506956.0,2.6
2005.0,Connecticut,0.20199999999999999,0.044000000000000004,1.0,1.0,0.140625,0.445887446,Assault by other and unspecified firearm discharge,X95,63.0,3506956.0,1.8
2006.0,Connecticut,0.174,0.035,1.0,1.0,0.066666667,0.32327586199999997,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,11.0,3517460.0,Unreliable
2006.0,Connecticut,0.174,0.035,1.0,1.0,0.066666667,0.32327586199999997,Intentional self-harm by other and unspecified firearm discharge,X74,68.0,3517460.0,1.9
2006.0,Connecticut,0.174,0.035,1.0,1.0,0.066666667,0.32327586199999997,Assault by other and unspecified firearm discharge,X95,89.0,3517460.0,2.5
2007.0,Connecticut,0.11599999999999999,0.032,1.0,1.0,0.08620689699999999,0.342723005,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,15.0,3527270.0,Unreliable
2007.0,Connecticut,0.11599999999999999,0.032,1.0,1.0,0.08620689699999999,0.342723005,Intentional self-harm by other and unspecified firearm discharge,X74,63.0,3527270.0,1.8
2007.0,Connecticut,0.11599999999999999,0.032,1.0,1.0,0.08620689699999999,0.342723005,Assault by other and unspecified firearm discharge,X95,62.0,3527270.0,1.8
2008.0,Connecticut,0.192,0.035,1.0,1.0,0.171428571,0.39591836700000005,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,20.0,3545579.0,0.6
2008.0,Connecticut,0.192,0.035,1.0,1.0,0.171428571,0.39591836700000005,Intentional self-harm by other and unspecified firearm discharge,X74,89.0,3545579.0,2.5
2008.0,Connecticut,0.192,0.035,1.0,1.0,0.171428571,0.39591836700000005,Assault by other and unspecified firearm discharge,X95,87.0,3545579.0,2.5
2009.0,Connecticut,0.185,0.032,1.0,1.0,0.13924050599999999,0.345991561,Intentional self-harm by other and unspecified firearm discharge,X74,86.0,3561807.0,2.4
2009.0,Connecticut,0.185,0.032,1.0,1.0,0.13924050599999999,0.345991561,Assault by other and unspecified firearm discharge,X95,77.0,3561807.0,2.2
2010.0,Connecticut,0.172,0.027999999999999997,1.0,1.0,0.094594595,0.369175627,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,15.0,3574097.0,Unreliable
2010.0,Connecticut,0.172,0.027999999999999997,1.0,1.0,0.094594595,0.369175627,Intentional self-harm by other and unspecified firearm discharge,X74,94.0,3574097.0,2.6
2010.0,Connecticut,0.172,0.027999999999999997,1.0,1.0,0.094594595,0.369175627,Assault by other and unspecified firearm discharge,X95,97.0,3574097.0,2.7
2011.0,Connecticut,0.163,0.032,1.0,1.0,0.101265823,0.35395189,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,12.0,3580709.0,Unreliable
2011.0,Connecticut,0.163,0.032,1.0,1.0,0.101265823,0.35395189,Intentional self-harm by other and unspecified firearm discharge,X74,99.0,3580709.0,2.8
2011.0,Connecticut,0.163,0.032,1.0,1.0,0.101265823,0.35395189,Assault by other and unspecified firearm discharge,X95,92.0,3580709.0,2.6
2012.0,Connecticut,0.183,0.026000000000000002,1.0,1.0,0.11956521699999999,0.362318841,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,13.0,3590347.0,Unreliable
2012.0,Connecticut,0.183,0.026000000000000002,1.0,1.0,0.11956521699999999,0.362318841,Intentional self-harm by other and unspecified firearm discharge,X74,98.0,3590347.0,2.7
2012.0,Connecticut,0.183,0.026000000000000002,1.0,1.0,0.11956521699999999,0.362318841,Assault by other and unspecified firearm discharge,X95,113.0,3590347.0,3.1
2013.0,Connecticut,0.141,0.032,1.0,1.0,0.068493151,0.338521401,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,16.0,3596080.0,Unreliable
2013.0,Connecticut,0.141,0.032,1.0,1.0,0.068493151,0.338521401,Intentional self-harm by other and unspecified firearm discharge,X74,70.0,3596080.0,1.9
2013.0,Connecticut,0.141,0.032,1.0,1.0,0.068493151,0.338521401,Assault by other and unspecified firearm discharge,X95,65.0,3596080.0,1.8
2014.0,Connecticut,0.2,0.035,1.0,1.0,0.106796117,0.41304347799999996,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,14.0,3596677.0,Unreliable
2014.0,Connecticut,0.2,0.035,1.0,1.0,0.106796117,0.41304347799999996,Intentional self-harm by other and unspecified firearm discharge,X74,106.0,3596677.0,2.9
2014.0,Connecticut,0.2,0.035,1.0,1.0,0.106796117,0.41304347799999996,Assault by other and unspecified firearm discharge,X95,56.0,3596677.0,1.6
2015.0,Connecticut,0.192,0.032,1.0,1.0,0.077669903,0.341637011,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,22.0,3590886.0,0.6
2015.0,Connecticut,0.192,0.032,1.0,1.0,0.077669903,0.341637011,Intentional self-harm by other and unspecified firearm discharge,X74,79.0,3590886.0,2.2
2015.0,Connecticut,0.192,0.032,1.0,1.0,0.077669903,0.341637011,Assault by other and unspecified firearm discharge,X95,77.0,3590886.0,2.1
2016.0,Connecticut,0.188,0.027999999999999997,1.0,1.0,0.07826087,0.35815602799999996,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,18.0,3576452.0,Unreliable
2016.0,Connecticut,0.188,0.027999999999999997,1.0,1.0,0.07826087,0.35815602799999996,Intentional self-harm by other and unspecified firearm discharge,X74,89.0,3576452.0,2.5
2016.0,Connecticut,0.188,0.027999999999999997,1.0,1.0,0.07826087,0.35815602799999996,Assault by other and unspecified firearm discharge,X95,54.0,3576452.0,1.5
1999.0,Delaware,0.319,0.036000000000000004,0.0,0.0,0.23076923100000002,0.561643836,Intentional self-harm by other and unspecified firearm discharge,X74,38.0,774990.0,4.9
1999.0,Delaware,0.319,0.036000000000000004,0.0,0.0,0.23076923100000002,0.561643836,Assault by other and unspecified firearm discharge,X95,17.0,774990.0,Unreliable
2000.0,Delaware,0.35200000000000004,0.027999999999999997,0.0,0.0,0.3,0.548387097,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,10.0,783600.0,Unreliable
2000.0,Delaware,0.35200000000000004,0.027999999999999997,0.0,0.0,0.3,0.548387097,Intentional self-harm by other and unspecified firearm discharge,X74,29.0,783600.0,3.7
2001.0,Delaware,0.3,0.021,0.0,0.0,0.434782609,0.505882353,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,11.0,795699.0,Unreliable
2001.0,Delaware,0.3,0.021,0.0,0.0,0.434782609,0.505882353,Intentional self-harm by other and unspecified firearm discharge,X74,41.0,795699.0,5.2
2001.0,Delaware,0.3,0.021,0.0,0.0,0.434782609,0.505882353,Assault by other and unspecified firearm discharge,X95,18.0,795699.0,Unreliable
2002.0,Delaware,0.317,0.02,0.0,0.0,0.125,0.560606061,Intentional self-harm by other and unspecified firearm discharge,X74,29.0,806169.0,3.6
2002.0,Delaware,0.317,0.02,0.0,0.0,0.125,0.560606061,Assault by other and unspecified firearm discharge,X95,26.0,806169.0,3.2
2003.0,Delaware,0.304,0.032,0.0,0.0,0.2,0.536231884,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,11.0,818003.0,Unreliable
2003.0,Delaware,0.304,0.032,0.0,0.0,0.2,0.536231884,Intentional self-harm by other and unspecified firearm discharge,X74,31.0,818003.0,3.8
2003.0,Delaware,0.304,0.032,0.0,0.0,0.2,0.536231884,Assault by other and unspecified firearm discharge,X95,17.0,818003.0,Unreliable
